ID,Variable 1,Dependency,Variable 2
60,IMM_Diptheria,->,IMM_VitaminA1
61,IMM_Measles,->,CHI_Age
62,IMM_Measles,->,CHI_Weight4Height
63,IMM_Measles,->,IMM_VitaminA1
64,KNW_WatchTV,->,CUL_LanguageGroup
65,KNW_WatchTV,->,GEO_Region
66,KNW_WatchTV,->,IMM_Diptheria
67,KNW_WatchTV,->,IMM_Measles
68,KNW_WatchTV,->,SRV_Near
69,KNW_WatchTV,->,SRV_OKAlone
70,KNW_WatchTV,->,WSH_WaterTreated
71,MTH_Education,->,BF_BreastfedMonths
72,MTH_Education,->,FP_BirthsLast5Yrs
73,MTH_Education,->,FP_ModernMethod
74,MTH_Education,->,IMM_Diptheria
75,MTH_Education,->,IMM_Measles
76,KNW_WatchTV,-,MTH_Education
77,MTH_Education,->,WSH_WaterTreated
78,BF_BreastfedMonths,-,MTH_MaternalAge
79,MTH_MaternalAge,->,CHI_Age
80,MTH_MaternalAge,->,FP_BirthsLast5Yrs
81,MTH_Education,-,MTH_MaternalAge
82,MTH_MaternalAge,-,WSH_ImprovedToilet
83,MTH_MaternalAge,->,WSH_WaterTreated
84,SRV_Near,->,SRV_OKAlone
85,WSH_ImprovedToilet,->,CHI_Weight4Height
86,WSH_ImprovedToilet,->,CUL_LanguageGroup
87,WSH_ImprovedToilet,->,CUL_Religion
88,WSH_ImprovedToilet,->,DIA_HadDiarrhoea
89,WSH_ImprovedToilet,->,GEO_Region
90,KNW_WatchTV,-,WSH_ImprovedToilet
91,MTH_Education,-,WSH_ImprovedToilet
92,WSH_ImprovedToilet,-,WSH_ImprovedWaterSource
93,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
94,WSH_ImprovedToilet,->,WSH_WashWithAgent
95,WSH_ImprovedToilet,->,WSH_WaterTreated
96,WSH_ImprovedWaterSource,->,CUL_LanguageGroup
97,WSH_ImprovedWaterSource,->,CUL_Religion
98,WSH_ImprovedWaterSource,->,DIA_HadDiarrhoea
99,WSH_ImprovedWaterSource,->,GEO_Region
100,WSH_ImprovedWaterSource,->,HOU_CookingFuel
101,WSH_ImprovedWaterSource,->,HOU_ModernWallMaterial
102,KNW_WatchTV,-,WSH_ImprovedWaterSource
103,WSH_ImprovedWaterSource,->,WSH_WaterTreated
104,WSH_SafeStoolDisposal,->,DIA_HadDiarrhoea
105,WSH_WashWithAgent,->,DIA_HadDiarrhoea
106,WSH_WaterTreated,->,CUL_LanguageGroup
107,WSH_WaterTreated,->,DIA_HadDiarrhoea
108,WSH_WaterTreated,->,GEO_Region
109,WSH_WaterTreated,->,HOU_CookingFuel
110,WSH_WaterTreated,->,HOU_ModernWallMaterial
