ID,Variable 1,Dependency,Variable 2
58,GEO_Region,->,CUL_LanguageGroup
59,GEO_Region,->,CUL_Religion
60,GEO_Region,->,HOU_CookingFuel
61,GEO_Region,->,HOU_ModernWallMaterial
62,GEO_Region,->,IMM_VitaminA1
63,GEO_Region,-,KNW_WatchTV
64,GEO_Region,->,SRV_Near
65,GEO_Region,->,SRV_OKAlone
66,GEO_Region,->,WSH_ImprovedToilet
67,GEO_Region,->,WSH_ImprovedWaterSource
68,GEO_Region,->,WSH_WashWithAgent
69,GEO_Region,->,WSH_WaterTreated
70,HOU_CookingFuel,->,CHI_Weight4Height
71,HOU_ModernWallMaterial,->,CUL_LanguageGroup
72,HOU_ModernWallMaterial,->,CUL_Religion
73,HOU_ModernWallMaterial,->,HOU_CookingFuel
74,HOU_ModernWallMaterial,->,WSH_ImprovedWaterSource
75,IMM_Diptheria,->,CHI_Age
76,IMM_Diptheria,-,IMM_Measles
77,IMM_Diptheria,->,IMM_VitaminA1
78,IMM_Measles,->,CHI_Age
79,IMM_Measles,->,IMM_VitaminA1
80,KNW_WatchTV,->,CUL_LanguageGroup
81,KNW_WatchTV,->,CUL_Religion
82,KNW_WatchTV,->,HOU_ModernWallMaterial
83,KNW_WatchTV,->,IMM_Diptheria
84,KNW_WatchTV,->,IMM_Measles
85,KNW_WatchTV,->,SRV_Near
86,KNW_WatchTV,->,SRV_OKAlone
87,KNW_WatchTV,->,WSH_ImprovedToilet
88,MTH_Education,->,BF_BreastfedMonths
89,MTH_Education,->,BF_EarlyBreastfeeding
90,MTH_Education,->,FP_ModernMethod
91,GEO_Region,-,MTH_Education
92,MTH_Education,->,IMM_Diptheria
93,MTH_Education,->,IMM_Measles
94,KNW_WatchTV,-,MTH_Education
95,BF_BreastfedMonths,-,MTH_MaternalAge
96,MTH_MaternalAge,->,CHI_Age
97,ECO_WealthQuintile,-,MTH_MaternalAge
98,MTH_MaternalAge,->,FP_BirthsLast5Yrs
99,GEO_Region,-,MTH_MaternalAge
100,MTH_Education,-,MTH_MaternalAge
101,SRV_Near,->,SRV_OKAlone
102,WSH_ImprovedToilet,->,CHI_Weight4Height
103,WSH_ImprovedToilet,->,DIA_HadDiarrhoea
104,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
105,WSH_ImprovedToilet,->,WSH_WashWithAgent
106,WSH_ImprovedWaterSource,->,DIA_HadDiarrhoea
107,WSH_ImprovedWaterSource,->,HOU_CookingFuel
108,WSH_ImprovedWaterSource,->,WSH_ImprovedToilet
109,WSH_ImprovedWaterSource,->,WSH_WaterTreated
110,WSH_SafeStoolDisposal,->,DIA_HadDiarrhoea
111,WSH_WashWithAgent,->,DIA_HadDiarrhoea
112,WSH_WaterTreated,->,DIA_HadDiarrhoea
113,WSH_WaterTreated,->,HOU_CookingFuel
