ID,Variable 1,Dependency,Variable 2
46,ECO_WealthQuintile,->,WSH_SafeStoolDisposal
47,ECO_WealthQuintile,->,WSH_WashWithAgent
48,ECO_WealthQuintile,->,WSH_WaterTreated
49,FP_BirthsLast5Yrs,->,BF_BreastfedMonths
50,FP_BirthsLast5Yrs,->,CHI_Age
51,FP_BirthsLast5Yrs,->,WSH_SafeStoolDisposal
52,FP_ModernMethod,->,BF_BreastfedMonths
53,FP_ModernMethod,->,CHI_Age
54,FP_ModernMethod,->,FP_BirthsLast5Yrs
55,FP_ModernMethod,->,IMM_Diptheria
56,GEO_Region,->,BF_BottleFeeding
57,GEO_Region,->,BF_EarlyBreastfeeding
58,GEO_Region,->,CHI_Weight4Height
59,GEO_Region,->,CUL_LanguageGroup
60,GEO_Region,->,CUL_Religion
61,GEO_Region,->,DEL_SmallBaby
62,GEO_Region,->,DIA_HadDiarrhoea
63,GEO_Region,->,ECO_WealthQuintile
64,GEO_Region,->,FP_ModernMethod
65,GEO_Region,->,HOU_CookingFuel
66,GEO_Region,->,HOU_ModernWallMaterial
67,GEO_Region,->,IMM_Measles
68,GEO_Region,->,IMM_VitaminA1
69,GEO_Region,->,KNW_WatchTV
70,GEO_Region,->,MTH_Education
71,GEO_Region,->,MTH_MaternalAge
72,GEO_Region,->,SRV_Near
73,GEO_Region,->,SRV_OKAlone
74,GEO_Region,->,WSH_ImprovedToilet
75,GEO_Region,->,WSH_ImprovedWaterSource
76,GEO_Region,->,WSH_WashWithAgent
77,GEO_Region,->,WSH_WaterTreated
78,HOU_CookingFuel,->,HOU_ModernWallMaterial
79,HOU_CookingFuel,->,WSH_ImprovedToilet
80,HOU_CookingFuel,->,WSH_ImprovedWaterSource
81,HOU_CookingFuel,->,WSH_WaterTreated
82,HOU_ModernWallMaterial,->,WSH_ImprovedToilet
83,HOU_ModernWallMaterial,->,WSH_ImprovedWaterSource
84,IMM_Diptheria,->,BF_BreastfedMonths
85,IMM_Measles,->,IMM_Diptheria
86,IMM_Measles,->,IMM_VitaminA1
87,IMM_VitaminA1,->,BF_EarlyBreastfeeding
88,IMM_VitaminA1,->,IMM_Diptheria
89,KNW_WatchTV,->,DEL_SmallBaby
90,KNW_WatchTV,->,FP_ModernMethod
91,KNW_WatchTV,->,HOU_CookingFuel
92,KNW_WatchTV,->,IMM_VitaminA1
93,KNW_WatchTV,->,SRV_Near
94,KNW_WatchTV,->,SRV_OKAlone
95,KNW_WatchTV,->,WSH_ImprovedToilet
96,MTH_Education,->,FP_BirthsLast5Yrs
97,MTH_Education,->,IMM_Diptheria
98,MTH_Education,->,IMM_Measles
99,MTH_Education,->,KNW_WatchTV
100,MTH_MaternalAge,->,CHI_Age
101,MTH_MaternalAge,->,CUL_LanguageGroup
102,MTH_MaternalAge,->,CUL_Religion
103,MTH_MaternalAge,->,ECO_WealthQuintile
104,MTH_MaternalAge,->,FP_BirthsLast5Yrs
105,MTH_MaternalAge,->,FP_ModernMethod
106,MTH_MaternalAge,->,MTH_Education
107,SRV_Near,->,SRV_OKAlone
108,WSH_ImprovedToilet,->,CHI_Weight4Height
109,WSH_ImprovedToilet,->,WSH_ImprovedWaterSource
110,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
111,WSH_ImprovedToilet,->,WSH_WashWithAgent
112,WSH_ImprovedWaterSource,->,WSH_WaterTreated
113,WSH_WaterTreated,->,WSH_WashWithAgent
