ID,Variable 1,Dependency,Variable 2
45,ECO_WealthQuintile,->,BF_BottleFeeding
46,ECO_WealthQuintile,->,FP_BirthsLast5Yrs
47,ECO_WealthQuintile,->,HOU_CookingFuel
48,ECO_WealthQuintile,->,HOU_ModernWallMaterial
49,ECO_WealthQuintile,->,KNW_WatchTV
50,ECO_WealthQuintile,->,MTH_Education
51,ECO_WealthQuintile,->,SRV_Near
52,ECO_WealthQuintile,->,WSH_ImprovedToilet
53,ECO_WealthQuintile,->,WSH_ImprovedWaterSource
54,ECO_WealthQuintile,->,WSH_SafeStoolDisposal
55,ECO_WealthQuintile,->,WSH_WashWithAgent
56,ECO_WealthQuintile,->,WSH_WaterTreated
57,FP_BirthsLast5Yrs,->,BF_BreastfedMonths
58,FP_BirthsLast5Yrs,->,CHI_Age
59,FP_BirthsLast5Yrs,->,WSH_SafeStoolDisposal
60,FP_ModernMethod,->,BF_BreastfedMonths
61,FP_ModernMethod,->,CHI_Age
62,FP_ModernMethod,->,IMM_Diptheria
63,GEO_Region,->,BF_BottleFeeding
64,GEO_Region,->,BF_EarlyBreastfeeding
65,GEO_Region,->,CHI_Weight4Height
66,GEO_Region,->,CUL_LanguageGroup
67,GEO_Region,->,CUL_Religion
68,GEO_Region,->,DEL_SmallBaby
69,GEO_Region,->,ECO_WealthQuintile
70,GEO_Region,->,FP_ModernMethod
71,GEO_Region,->,HOU_CookingFuel
72,GEO_Region,->,HOU_ModernWallMaterial
73,GEO_Region,->,IMM_VitaminA1
74,GEO_Region,->,KNW_WatchTV
75,GEO_Region,->,MTH_MaternalAge
76,GEO_Region,->,SRV_Near
77,GEO_Region,->,SRV_OKAlone
78,GEO_Region,->,WSH_ImprovedToilet
79,GEO_Region,->,WSH_ImprovedWaterSource
80,GEO_Region,->,WSH_WashWithAgent
81,GEO_Region,->,WSH_WaterTreated
82,HOU_CookingFuel,->,WSH_ImprovedWaterSource
83,HOU_CookingFuel,->,WSH_WaterTreated
84,HOU_ModernWallMaterial,->,HOU_CookingFuel
85,HOU_ModernWallMaterial,->,WSH_ImprovedToilet
86,HOU_ModernWallMaterial,->,WSH_ImprovedWaterSource
87,IMM_Diptheria,->,IMM_Measles
88,IMM_Diptheria,->,IMM_VitaminA1
89,IMM_Diptheria,->,IMM_WellProtected
90,IMM_Measles,->,IMM_WellProtected
91,IMM_VitaminA1,->,IMM_Measles
92,IMM_VitaminA1,->,IMM_WellProtected
93,KNW_WatchTV,->,DEL_SmallBaby
94,KNW_WatchTV,->,FP_ModernMethod
95,KNW_WatchTV,->,HOU_ModernWallMaterial
96,KNW_WatchTV,->,IMM_Diptheria
97,KNW_WatchTV,->,IMM_VitaminA1
98,KNW_WatchTV,->,MTH_Education
99,KNW_WatchTV,->,SRV_Near
100,KNW_WatchTV,->,SRV_OKAlone
101,KNW_WatchTV,->,WSH_ImprovedToilet
102,MTH_Education,->,CHI_Age
103,MTH_Education,->,FP_BirthsLast5Yrs
104,MTH_Education,->,IMM_Diptheria
105,MTH_MaternalAge,->,BF_BreastfedMonths
106,MTH_MaternalAge,->,CHI_Age
107,MTH_MaternalAge,->,CUL_LanguageGroup
108,MTH_MaternalAge,->,CUL_Religion
109,MTH_MaternalAge,->,ECO_WealthQuintile
110,MTH_MaternalAge,->,FP_ModernMethod
111,MTH_MaternalAge,->,MTH_Education
112,SRV_Near,->,SRV_OKAlone
113,SRV_Near,->,SRV_Accessible
114,SRV_OKAlone,->,SRV_Accessible
115,WSH_ImprovedToilet,->,CHI_Weight4Height
116,WSH_ImprovedToilet,->,WSH_SafeStoolDisposal
117,WSH_ImprovedToilet,->,WSH_WashWithAgent
118,WSH_ImprovedToilet,->,WSH_GoodWASH
119,WSH_ImprovedWaterSource,->,WSH_WaterTreated
120,WSH_ImprovedWaterSource,->,WSH_GoodWASH
121,WSH_SafeStoolDisposal,->,WSH_GoodWASH
122,WSH_WashWithAgent,->,WSH_GoodWASH
123,WSH_WaterTreated,->,WSH_WashWithAgent
124,WSH_WaterTreated,->,WSH_GoodWASH
125,IMM_WellProtected,->,DIA_HadDiarrhoea
126,WSH_GoodWASH,->,DIA_HadDiarrhoea
