"ID","Variable 1","Dependency","Variable 2"
163,"F39","->","F20"
164,"F39","->","F38"
165,"F39","->","F40"
166,"F39","->","F94"
167,"F40","->","F41"
168,"F40","->","F38"
169,"F42","->","F97"
170,"F42","->","F78"
171,"F42","->","F3"
172,"F42","->","F5"
173,"F42","->","F100"
174,"F42","->","F103"
175,"F42","->","F104"
176,"F46","->","F26"
177,"F47","->","F44"
178,"F47","->","F49"
179,"F47","->","F107"
180,"F48","->","F44"
181,"F48","->","F47"
182,"F48","->","F50"
183,"F48","->","F82"
184,"F50","->","F44"
185,"F50","->","F47"
186,"F50","->","F82"
187,"F50","->","F88"
188,"F83","->","F93"
189,"F61","->","F62"
190,"F67","->","F77"
191,"F86","->","F85"
192,"F70","->","F72"
193,"F70","->","F86"
194,"F79","->","F80"
195,"F82","->","F44"
196,"F82","->","F47"
197,"F82","->","F93"
198,"F87","->","F31"
199,"F87","->","F88"
200,"F87","->","F89"
201,"F89","->","F88"
202,"F91","->","F53"
203,"F91","->","F56"
204,"F91","->","F16"
205,"F91","->","F17"
206,"F91","->","F19"
207,"F91","->","F26"
208,"F91","->","F58"
209,"F91","->","F71"
210,"F91","->","F76"
211,"F91","->","F81"
212,"F91","->","F103"
213,"F93","->","F9"
214,"F93","->","F42"
215,"F93","->","F46"
216,"F93","->","F60"
217,"F93","->","F81"
218,"F93","->","F100"
219,"F94","->","F41"
220,"F94","->","F38"
221,"F94","->","F40"
222,"F95","->","F72"
223,"F99","->","F91"
224,"F99","->","F105"
225,"F99","->","F102"
226,"F99","->","F103"
227,"F99","->","F106"
228,"F100","->","F97"
229,"F100","->","F2"
230,"F100","->","F78"
231,"F100","->","F3"
232,"F100","->","F4"
233,"F100","->","F5"
234,"F100","->","F98"
235,"F105","->","F78"
236,"F105","->","F101"
237,"F105","->","F102"
238,"F101","->","F102"
239,"F104","->","F97"
240,"F104","->","F100"
241,"F106","->","F103"
242,"F107","->","F96"
243,"F107","->","F39"
244,"F107","->","F69"
