"ID","Variable 1","Dependency","Variable 2"
163,"F30","->","F74"
164,"F31","->","F88"
165,"F34","->","F33"
166,"F84","->","F86"
167,"F96","->","F41"
168,"F96","->","F38"
169,"F96","->","F39"
170,"F96","->","F40"
171,"F96","->","F91"
172,"F96","->","F94"
173,"F38","->","F41"
174,"F39","->","F20"
175,"F40","->","F41"
176,"F40","->","F38"
177,"F40","->","F83"
178,"F42","->","F2"
179,"F42","->","F78"
180,"F42","->","F103"
181,"F47","->","F49"
182,"F48","->","F44"
183,"F48","->","F47"
184,"F48","->","F107"
185,"F50","->","Fault"
186,"F50","->","F44"
187,"F50","->","F21"
188,"F50","->","F47"
189,"F50","->","F48"
190,"F50","->","F88"
191,"F83","->","F93"
192,"F61","->","F62"
193,"F67","->","F77"
194,"F86","->","F85"
195,"F70","->","F86"
196,"F76","->","F5"
197,"F80","->","F79"
198,"F82","->","Fault"
199,"F82","->","F44"
200,"F82","->","F47"
201,"F82","->","F48"
202,"F82","->","F50"
203,"F82","->","F93"
204,"F87","->","F31"
205,"F87","->","F88"
206,"F87","->","F89"
207,"F89","->","F31"
208,"F89","->","F88"
209,"F91","->","F53"
210,"F91","->","F56"
211,"F91","->","F16"
212,"F91","->","F19"
213,"F91","->","F21"
214,"F91","->","F26"
215,"F91","->","F58"
216,"F91","->","F71"
217,"F91","->","F81"
218,"F91","->","F100"
219,"F91","->","F103"
220,"F93","->","F9"
221,"F93","->","F42"
222,"F93","->","F46"
223,"F93","->","F60"
224,"F93","->","F80"
225,"F93","->","F81"
226,"F93","->","F88"
227,"F94","->","F38"
228,"F94","->","F40"
229,"F99","->","F17"
230,"F99","->","F91"
231,"F99","->","F105"
232,"F99","->","F102"
233,"F99","->","F103"
234,"F99","->","F106"
235,"F105","->","F101"
236,"F105","->","F102"
237,"F101","->","F102"
238,"F106","->","F103"
239,"F107","->","F96"
240,"F107","->","F40"
241,"F107","->","F69"
